[rosmaster.main][INFO] 2026-08-30 17:29:54,725: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2026-08-30 17:29:54,729: Starting ROS Master Node
[rosmaster.master][INFO] 2026-08-30 17:29:55,128: +PARAM [/kalman_filter/kalman_filter/multi_target/association/gating/dynamic_gating] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,129: +PARAM [/kalman_filter/kalman_filter/multi_target/association/track_management/birth_probability] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,129: +PARAM [/kalman_filter/kalman_filter/multi_target/association/track_management/death_threshold] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,129: +PARAM [/kalman_filter/kalman_filter/multi_target/association/track_management/merge_threshold] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,130: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/position_weight] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,130: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/velocity_weight] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,131: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/appearance_weight] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,131: +PARAM [/kalman_filter/kalman_filter/multi_target/scoring/history_length] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,131: +PARAM [/kalman_filter/sensor_fusion/sensors] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,132: +PARAM [/kalman_filter/sensor_fusion/algorithms/type] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,132: +PARAM [/kalman_filter/sensor_fusion/algorithms/centralized/measurement_dim] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,132: +PARAM [/kalman_filter/sensor_fusion/algorithms/track_to_track/covariance_intersection] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,133: +PARAM [/kalman_filter/sensor_fusion/algorithms/track_to_track/gamma] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,134: +PARAM [/system_params/ros/master/uri] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,134: +PARAM [/system_params/ros/master/timeout] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,142: +PARAM [/system_params/ros/node/name] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,144: +PARAM [/system_params/ros/node/namespace] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,145: +PARAM [/system_params/ros/topics/camera_image] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,145: +PARAM [/system_params/ros/topics/camera_info] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,147: +PARAM [/system_params/ros/topics/vehicle_state] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,148: +PARAM [/system_params/ros/topics/vehicle_position] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,148: +PARAM [/system_params/ros/topics/vehicle_velocity] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,149: +PARAM [/system_params/ros/topics/vehicle_attitude] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,149: +PARAM [/system_params/ros/topics/battery_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,150: +PARAM [/system_params/ros/topics/detection_output] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,150: +PARAM [/system_params/ros/topics/tracked_targets] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,151: +PARAM [/system_params/ros/topics/control_command] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,151: +PARAM [/system_params/ros/topics/safety_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,151: +PARAM [/system_params/ros/topics/diagnostic_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,152: +PARAM [/system_params/ros/topics/debug_info] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,152: +PARAM [/system_params/ros/topics/performance_metrics] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,152: +PARAM [/system_params/ros/topics/test_results] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,152: +PARAM [/system_params/ros/topics/test_status] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,153: +PARAM [/system_params/logging/level] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,153: +PARAM [/system_params/logging/outputs/console] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,153: +PARAM [/system_params/logging/outputs/file] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,153: +PARAM [/system_params/logging/outputs/rosout] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,153: +PARAM [/system_params/logging/file/directory] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,154: +PARAM [/system_params/logging/file/max_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,154: +PARAM [/system_params/logging/file/max_files] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,155: +PARAM [/system_params/logging/file/format] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,155: +PARAM [/system_params/logging/performance/enabled] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,156: +PARAM [/system_params/logging/performance/interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,156: +PARAM [/system_params/logging/performance/metrics] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,156: +PARAM [/system_params/logging/performance/output_file] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,159: +PARAM [/system_params/safety/geofence/enabled] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,160: +PARAM [/system_params/safety/geofence/shape] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,160: +PARAM [/system_params/safety/geofence/radius] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,165: +PARAM [/system_params/safety/geofence/height] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,167: +PARAM [/system_params/safety/emergency/action] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,168: +PARAM [/system_params/safety/emergency/altitude_min] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,171: +PARAM [/system_params/safety/emergency/altitude_max] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,172: +PARAM [/system_params/safety/failsafe/battery_critical] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,172: +PARAM [/system_params/safety/failsafe/lost_connection] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,173: +PARAM [/system_params/safety/failsafe/gps_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,173: +PARAM [/system_params/safety/failsafe/sensor_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,187: +PARAM [/system_params/safety/failsafe/exceeded_geofence] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,189: +PARAM [/system_params/safety/health/check_interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,189: +PARAM [/system_params/safety/health/restart_on_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,190: +PARAM [/system_params/safety/health/max_restarts] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,190: +PARAM [/system_params/safety/health/restart_delay] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,190: +PARAM [/system_params/performance/threads/detection_pool] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,191: +PARAM [/system_params/performance/threads/control_pool] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,191: +PARAM [/system_params/performance/queues/input_queue_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,194: +PARAM [/system_params/performance/queues/output_queue_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,194: +PARAM [/system_params/performance/memory/cache_images] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,194: +PARAM [/system_params/performance/memory/max_cache_size] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,194: +PARAM [/system_params/performance/memory/max_cached_messages] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,195: +PARAM [/system_params/performance/timing/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,196: +PARAM [/system_params/performance/timing/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,197: +PARAM [/system_params/performance/timing/control_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,197: +PARAM [/system_params/network/px4/udp_port] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,198: +PARAM [/system_params/network/px4/tcp_port] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,198: +PARAM [/system_params/network/px4/heartbeat_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,198: +PARAM [/system_params/network/mavros/fcu_url] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,199: +PARAM [/system_params/network/mavros/gcs_url] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,201: +PARAM [/system_params/network/timeout] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,202: +PARAM [/system_params/network/reconnect_attempts] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,203: +PARAM [/system_params/network/reconnect_delay] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,206: +PARAM [/system_params/performance/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,206: +PARAM [/use_simulation] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,207: +PARAM [/parameter_validator/config_dir] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,207: +PARAM [/parameter_validator/validate_on_startup] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,207: +PARAM [/mission_manager/mission_config] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,207: +PARAM [/camera_calibration/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,208: +PARAM [/yolo_detector/model_path] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,208: +PARAM [/yolo_detector/device] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,208: +PARAM [/sensor_fusion/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,208: +PARAM [/sensor_fusion/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,208: +PARAM [/target_tracking_controller/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,209: +PARAM [/vehicle_state_monitor/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,209: +PARAM [/safety_monitor/enable_geofence] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,210: +PARAM [/safety_monitor/simulation_mode] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,210: +PARAM [/system_health_monitor/monitoring_interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,210: +PARAM [/system_health_monitor/critical_threshold_cpu] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,211: +PARAM [/system_health_monitor/critical_threshold_memory] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,211: +PARAM [/system_health_monitor/warning_threshold_cpu] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,211: +PARAM [/system_health_monitor/warning_threshold_memory] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,211: +PARAM [/system_health_monitor/enable_network_monitoring] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,211: +PARAM [/system_health_monitor/enable_disk_monitoring] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,212: +PARAM [/system_health_monitor/enable_process_monitoring] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,212: +PARAM [/health_checker/monitored_nodes] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,212: +PARAM [/health_checker/check_interval] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,212: +PARAM [/health_checker/timeout_threshold] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,212: +PARAM [/health_checker/restart_on_failure] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,215: +PARAM [/health_checker/max_restarts] by /roslaunch
[rosmaster.master][INFO] 2026-08-30 17:29:55,448: +SERVICE [/rosout/get_loggers] /rosout http://kamikaze:37843/
[rosmaster.master][INFO] 2026-08-30 17:29:55,458: +SERVICE [/rosout/set_logger_level] /rosout http://kamikaze:37843/
[rosmaster.master][INFO] 2026-08-30 17:29:55,483: +PUB [/rosout_agg] /rosout http://kamikaze:37843/
[rosmaster.master][INFO] 2026-08-30 17:29:55,543: +SUB [/rosout] /rosout http://kamikaze:37843/
[rosmaster.master][INFO] 2026-08-30 17:29:59,598: +PUB [/rosout] /camera_calibration http://kamikaze:35035/
[rosmaster.master][INFO] 2026-08-30 17:29:59,606: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/']
[rosmaster.master][INFO] 2026-08-30 17:29:59,662: +SERVICE [/camera_calibration/get_loggers] /camera_calibration http://kamikaze:35035/
[rosmaster.master][INFO] 2026-08-30 17:29:59,667: +SERVICE [/camera_calibration/set_logger_level] /camera_calibration http://kamikaze:35035/
[rosmaster.master][INFO] 2026-08-30 17:29:59,673: +PUB [/camera/camera_info] /camera_calibration http://kamikaze:35035/
[rosmaster.master][INFO] 2026-08-30 17:29:59,676: +PUB [/tf] /camera_calibration http://kamikaze:35035/
[rosmaster.master][INFO] 2026-08-30 17:29:59,685: +PUB [/rosout] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,690: +CACHEDPARAM [/rosout_disable_topics_generation] by /camera_calibration
[rosmaster.master][INFO] 2026-08-30 17:29:59,709: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/']: sec=0.10, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:29:59,711: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/']
[rosmaster.master][INFO] 2026-08-30 17:29:59,716: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:29:59,728: +SERVICE [/health_checker/get_loggers] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,732: +SERVICE [/health_checker/set_logger_level] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,765: +PUB [/rosout] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,786: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/']
[rosmaster.master][INFO] 2026-08-30 17:29:59,794: +SUB [/yolo_detector/node_health] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,797: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:29:59,807: +PUB [/rosout] /command_interpreter http://kamikaze:39787/
[rosmaster.master][INFO] 2026-08-30 17:29:59,817: +SERVICE [/vehicle_state_monitor/get_loggers] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,818: +SUB [/target_tracking_controller/node_health] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,821: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/']
[rosmaster.master][INFO] 2026-08-30 17:29:59,823: +SERVICE [/vehicle_state_monitor/set_logger_level] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,826: +SUB [/vehicle_state_monitor/node_health] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,827: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:29:59,850: +SUB [/mavros/state] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,852: +SUB [/mission_manager/node_health] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,853: +SERVICE [/command_interpreter/get_loggers] /command_interpreter http://kamikaze:39787/
[rosmaster.master][INFO] 2026-08-30 17:29:59,862: +SERVICE [/command_interpreter/set_logger_level] /command_interpreter http://kamikaze:39787/
[rosmaster.master][INFO] 2026-08-30 17:29:59,868: +SUB [/safety_monitor/node_health] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,869: +SUB [/mavros/battery] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,874: +SUB [/drone_control/command] /command_interpreter http://kamikaze:39787/
[rosmaster.master][INFO] 2026-08-30 17:29:59,880: +SUB [/mavros/local_position/velocity] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,885: +PUB [/drone_control/command_response] /command_interpreter http://kamikaze:39787/
[rosmaster.master][INFO] 2026-08-30 17:29:59,887: +SUB [/command_interpreter/node_health] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,888: +PUB [/drone_status] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,893: +PUB [/command_interpreter/node_health] /command_interpreter http://kamikaze:39787/
[rosmaster.master][INFO] 2026-08-30 17:29:59,897: +PUB [/diagnostic_status] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,898: +PUB [/system_health] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,899: publisherUpdate[/command_interpreter/node_health] -> http://kamikaze:43877/ ['http://kamikaze:39787/']
[rosmaster.master][INFO] 2026-08-30 17:29:59,905: +SERVICE [/health/check_all] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,906: +PUB [/vehicle_state_monitor/node_health] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,909: +PUB [/battery_percentage] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,912: +SERVICE [/drone_emergency_stop] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,913: +SERVICE [/health/restart_node] /health_checker http://kamikaze:43877/
[rosmaster.master][INFO] 2026-08-30 17:29:59,914: publisherUpdate[/command_interpreter/node_health] -> http://kamikaze:43877/ ['http://kamikaze:39787/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:29:59,917: publisherUpdate[/vehicle_state_monitor/node_health] -> http://kamikaze:43877/ ['http://kamikaze:36917/']
[rosmaster.master][INFO] 2026-08-30 17:29:59,919: +SERVICE [/drone_arm] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,924: publisherUpdate[/vehicle_state_monitor/node_health] -> http://kamikaze:43877/ ['http://kamikaze:36917/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:29:59,928: +SERVICE [/drone_disarm] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,927: +CACHEDPARAM [/rosout_disable_topics_generation] by /health_checker
[rosmaster.master][INFO] 2026-08-30 17:29:59,944: +CACHEDPARAM [/rosout_disable_topics_generation] by /command_interpreter
[rosmaster.master][INFO] 2026-08-30 17:29:59,946: +SERVICE [/drone_get_status] /vehicle_state_monitor http://kamikaze:36917/
[rosmaster.master][INFO] 2026-08-30 17:29:59,969: +CACHEDPARAM [/rosout_disable_topics_generation] by /vehicle_state_monitor
[rosmaster.master][INFO] 2026-08-30 17:30:00,151: +PUB [/rosout] /parameter_validator http://kamikaze:40179/
[rosmaster.master][INFO] 2026-08-30 17:30:00,164: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2026-08-30 17:30:00,175: +SERVICE [/parameter_validator/get_loggers] /parameter_validator http://kamikaze:40179/
[rosmaster.master][INFO] 2026-08-30 17:30:00,180: +SERVICE [/parameter_validator/set_logger_level] /parameter_validator http://kamikaze:40179/
[rosmaster.master][INFO] 2026-08-30 17:30:00,186: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/']
[rosmaster.master][INFO] 2026-08-30 17:30:00,192: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:00,385: +CACHEDPARAM [/rosout_disable_topics_generation] by /parameter_validator
[rosmaster.master][INFO] 2026-08-30 17:30:00,395: +CACHEDPARAM [/rosout_disable_topics_generation] by /parameter_validator
[rosmaster.master][INFO] 2026-08-30 17:30:01,374: +PUB [/rosout] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,396: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/']
[rosmaster.master][INFO] 2026-08-30 17:30:01,401: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:01,403: +SERVICE [/safety_monitor/get_loggers] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,408: +SERVICE [/safety_monitor/set_logger_level] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,449: +SUB [/mavros/local_position/pose] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,462: +SUB [/mavros/local_position/velocity] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,475: +SUB [/mavros/state] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,477: +PUB [/safety_status] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,480: +PUB [/safety_monitor/node_health] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,485: +PUB [/emergency_triggered] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,493: +SERVICE [/safety/geofence_enable] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,498: +PUB [/rosout] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,518: publisherUpdate[/safety_monitor/node_health] -> http://kamikaze:43877/ ['http://kamikaze:42787/']
[rosmaster.master][INFO] 2026-08-30 17:30:01,520: +SERVICE [/safety/geofence_disable] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,522: +PUB [/rosout] /sensor_fusion http://kamikaze:39569/
[rosmaster.master][INFO] 2026-08-30 17:30:01,525: publisherUpdate[/safety_monitor/node_health] -> http://kamikaze:43877/ ['http://kamikaze:42787/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:01,525: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/']
[rosmaster.master][INFO] 2026-08-30 17:30:01,541: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:01,542: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/']
[rosmaster.master][INFO] 2026-08-30 17:30:01,544: publisherUpdate[/rosout] -> http://kamikaze:37843/ ['http://kamikaze:35035/', 'http://kamikaze:43877/', 'http://kamikaze:36917/', 'http://kamikaze:39787/', 'http://kamikaze:40179/', 'http://kamikaze:42787/', 'http://kamikaze:44621/', 'http://kamikaze:39569/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2026-08-30 17:30:01,547: +SERVICE [/mission_manager/get_loggers] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,555: +SERVICE [/mission_manager/set_logger_level] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,569: +SERVICE [/safety/check] /safety_monitor http://kamikaze:42787/
[rosmaster.master][INFO] 2026-08-30 17:30:01,591: +PUB [/mission_status] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,596: +PUB [/mission_manager/node_health] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,601: +SERVICE [/sensor_fusion/get_loggers] /sensor_fusion http://kamikaze:39569/
[rosmaster.master][INFO] 2026-08-30 17:30:01,602: +SUB [/drone_control/command] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,607: +SERVICE [/sensor_fusion/set_logger_level] /sensor_fusion http://kamikaze:39569/
[rosmaster.master][INFO] 2026-08-30 17:30:01,611: +SUB [/safety_status] /mission_manager http://kamikaze:44621/
[rosmaster.master][INFO] 2026-08-30 17:30:01,655: +SUB [/mavros/imu/data] /sensor_fusion http://kamikaze:39569/
[rosmaster.master][INFO] 2026-08-30 17:30:01,665: +SUB [/mavros/global_position/global] /sensor_fusion http://kamikaze:39569/
[rosmaster.master][INFO] 2026-08-30 17:30:01,672: +SUB [/mavros/local_position/pose] /sensor_fusion http://kamikaze:39569/
